G3030,Nanningdong Railway Station,Laibinbei Railway Station,First Class,50,185,2023-08-18 07:59:00,2023-08-18 17:59:00
G6852,Nanningdong Railway Station,Laibinbei Railway Station,Second Class,42,17,2023-05-30 15:47:32,2023-10-19 14:41:54
G8681,Fuyangxi Railway Station,Linquan Railway Station,First Class,78,33,2023-03-17 03:35:13,2023-12-18 21:02:46
G9125,Fuyangxi Railway Station,Linquan Railway Station,Second Class,70,172,2023-08-24 19:52:17,2023-08-25 01:52:17
G2471,Jinhuanan Railway Station,Yongkangnan Railway Station,First Class,11,95,2023-09-01 06:04:06,2023-09-01 16:04:06
G8829,Jinhuanan Railway Station,Yongkangnan Railway Station,Second Class,8,140,2023-07-10 13:54:28,2023-07-10 21:54:28
G7009,Guiyangbei Railway Station,Ganshuidong Railway Station,First Class,91,140,2023-11-01 02:15:53,2023-11-01 03:15:53
G6692,Guiyangbei Railway Station,Ganshuidong Railway Station,Second Class,70,74,2023-04-05 00:01:04,2023-09-07 22:50:10
G8502,Chaoyang Railway Station,Puning Railway Station,First Class,8,81,2023-04-25 21:14:11,2023-04-26 00:14:11
G7283,Chaoyang Railway Station,Puning Railway Station,Second Class,8,170,2023-10-21 05:02:22,2023-10-21 13:02:22
G6623,Shanghaihongqiao Railway Station,Jiashannan Railway Station,First Class,23,182,2023-04-12 22:54:50,2023-05-22 08:36:37
G4144,Shanghaihongqiao Railway Station,Jiashannan Railway Station,Second Class,19,180,2023-09-28 12:47:07,2023-09-28 17:47:07
G7016,Zhijiang Railway Station,Tongrennan Railway Station,First Class,25,16,2023-03-29 13:39:24,2023-05-12 08:47:23
G1590,Zhijiang Railway Station,Tongrennan Railway Station,Second Class,21,68,2023-05-02 01:31:11,2023-05-02 08:31:11
G1667,Shaoyangbei Railway Station,Xiangtanbei Railway Station,First Class,48,13,2023-07-24 03:37:44,2023-07-24 04:37:44
G7083,Shaoyangbei Railway Station,Xiangtanbei Railway Station,Second Class,38,64,2023-01-11 02:29:51,2023-06-14 05:35:35
G6319,Zhongqingbei Railway Station,Fulingbei Railway Station,First Class,31,125,2023-02-17 14:33:00,2023-10-01 12:24:28
G2108,Zhongqingbei Railway Station,Fulingbei Railway Station,Second Class,23,126,2023-06-22 15:26:00,2023-11-07 17:44:17
G1688,Liuan Railway Station,Honganxi Railway Station,First Class,66,97,2023-02-05 09:58:47,2023-02-05 16:58:47
G4246,Liuan Railway Station,Honganxi Railway Station,Second Class,51,65,2023-07-16 00:28:00,2023-07-16 05:28:00
G9701,Gaobeidiandong Railway Station,Baodingdong Railway Station,First Class,19,80,2023-09-10 23:22:38,2023-11-14 14:33:03
G6346,Gaobeidiandong Railway Station,Baodingdong Railway Station,Second Class,16,140,2023-02-06 23:16:17,2023-03-11 13:55:00
G7458,Zizhongbei Railway Station,Zhongqingxi Railway Station,First Class,14,29,2023-07-03 12:34:42,2023-08-06 08:25:40
G3236,Zizhongbei Railway Station,Zhongqingxi Railway Station,Second Class,11,48,2023-12-22 01:07:18,2023-12-22 02:07:18
G5807,Rongchangbei Railway Station,Zhongqingxi Railway Station,First Class,30,33,2023-02-05 12:36:28,2023-04-25 13:49:09
G5581,Rongchangbei Railway Station,Zhongqingxi Railway Station,Second Class,24,102,2023-09-12 06:22:50,2023-09-12 12:22:50
G3772,Xingguoxi Railway Station,Taihe Railway Station,First Class,27,14,2023-01-03 05:06:28,2023-07-14 14:14:52
G5620,Xingguoxi Railway Station,Taihe Railway Station,Second Class,23,157,2023-03-09 14:17:10,2023-11-02 11:27:09
G8505,Huishan Railway Station,Changzhou Railway Station,First Class,8,17,2023-05-09 11:07:36,2023-05-09 23:07:36
G1895,Huishan Railway Station,Changzhou Railway Station,Second Class,7,189,2023-08-14 10:23:59,2023-08-14 11:23:59
G3841,Jinzhai Railway Station,Chibibei Railway Station,First Class,109,62,2023-07-06 15:36:16,2023-09-01 08:49:17
G8075,Jinzhai Railway Station,Chibibei Railway Station,Second Class,98,28,2023-05-15 05:53:21,2023-09-24 10:16:39
G6814,Hainingxi Railway Station,Yuhang Railway Station,First Class,4,147,2023-11-30 08:23:45,2023-11-30 10:23:45
G4285,Hainingxi Railway Station,Yuhang Railway Station,Second Class,3,150,2023-08-24 21:44:47,2023-08-24 22:44:47
G1092,Qujingbei Railway Station,Guiyangbei Railway Station,First Class,123,35,2023-06-02 10:23:01,2023-09-03 17:44:27
G6652,Qujingbei Railway Station,Guiyangbei Railway Station,Second Class,98,164,2023-12-02 23:52:48,2023-12-03 05:52:48
G3654,Yanglingnan Railway Station,Xianbei Railway Station,First Class,29,83,2023-02-02 02:06:52,2023-09-23 12:20:53
G3507,Yanglingnan Railway Station,Xianbei Railway Station,Second Class,24,190,2023-01-08 04:50:57,2023-12-21 06:29:32
G2240,Shaoshannan Railway Station,Loudinan Railway Station,First Class,6,180,2023-01-19 03:08:09,2023-10-07 05:42:49
G4932,Shaoshannan Railway Station,Loudinan Railway Station,Second Class,4,192,2023-01-02 16:41:28,2023-11-12 23:09:01
G9728,Kaiyuanxi Railway Station,Shenyangbei Railway Station,First Class,32,20,2023-03-18 11:21:52,2023-04-04 04:44:58
G7207,Kaiyuanxi Railway Station,Shenyangbei Railway Station,Second Class,30,16,2023-04-14 17:25:39,2023-10-24 20:15:53
G4006,Miluodong Railway Station,Xianningbei Railway Station,First Class,63,114,2023-01-10 03:14:17,2023-05-18 06:54:15
G3393,Miluodong Railway Station,Xianningbei Railway Station,Second Class,61,17,2023-02-05 19:58:55,2023-09-04 01:15:43
G7960,Weihai Railway Station,Wendengdong Railway Station,First Class,7,138,2023-05-31 11:00:39,2023-10-02 09:53:23
G2777,Weihai Railway Station,Wendengdong Railway Station,Second Class,6,5,2023-10-16 11:42:39,2023-10-16 18:42:39
G8686,Yunchengbei Railway Station,Houmaxi Railway Station,First Class,21,48,2023-02-28 19:34:57,2023-11-01 05:58:10
G4440,Yunchengbei Railway Station,Houmaxi Railway Station,Second Class,19,75,2023-02-27 16:01:49,2023-08-31 06:46:58
G8668,Gaomibei Railway Station,Jimobei Railway Station,First Class,22,188,2023-03-06 14:21:04,2023-06-03 16:16:28
G1367,Gaomibei Railway Station,Jimobei Railway Station,Second Class,18,0,2023-06-09 01:12:17,2023-12-04 15:59:50
G4392,Bozhounan Railway Station,Fuyangxi Railway Station,First Class,37,121,2023-12-12 19:24:52,2023-12-12 20:24:52
G3229,Bozhounan Railway Station,Fuyangxi Railway Station,Second Class,26,129,2023-10-17 13:03:40,2023-10-17 17:03:40
G7279,Haerbinxi Railway Station,Binzhou Railway Station,First Class,25,99,2023-05-16 20:57:35,2023-10-20 08:40:27
G3961,Haerbinxi Railway Station,Binzhou Railway Station,Second Class,20,62,2023-11-04 15:13:44,2023-11-04 18:13:44
G4650,Nanjingnan Railway Station,Beijingnan Railway Station,First Class,362,31,2023-09-20 07:27:24,2023-09-20 13:27:24
G1671,Nanjingnan Railway Station,Beijingnan Railway Station,Second Class,306,95,2023-08-23 20:46:03,2023-08-24 03:46:03
G2332,Shanghai Railway Station,Suzhouyuanqu Railway Station,First Class,24,130,2023-08-25 03:59:10,2023-11-29 10:22:31
G1385,Shanghai Railway Station,Suzhouyuanqu Railway Station,Second Class,18,92,2023-02-16 08:41:12,2023-07-05 03:08:03
G3214,Huizhounan Railway Station,Houmen Railway Station,First Class,20,170,2023-07-30 09:57:40,2023-07-30 13:57:40
G8030,Huizhounan Railway Station,Houmen Railway Station,Second Class,19,27,2023-06-01 13:42:07,2023-06-03 07:46:21
G5715,Huashanbei Railway Station,Lingbaoxi Railway Station,First Class,30,50,2023-08-28 10:46:42,2023-08-28 20:46:42
G5255,Huashanbei Railway Station,Lingbaoxi Railway Station,Second Class,26,8,2023-02-04 09:37:16,2023-02-04 20:37:16
G1873,Changshanan Railway Station,Liuan Railway Station,First Class,308,3,2023-08-19 18:43:40,2023-08-19 23:43:40
G2891,Changshanan Railway Station,Liuan Railway Station,Second Class,282,199,2023-02-23 23:29:29,2023-09-26 23:51:50
G6967,Zibobei Railway Station,Linzibei Railway Station,First Class,10,84,2023-11-21 15:10:42,2023-11-22 02:10:42
G4924,Zibobei Railway Station,Linzibei Railway Station,Second Class,8,193,2023-03-15 20:22:23,2023-12-31 06:44:11
G7670,Zhaodong Railway Station,Daqingxi Railway Station,First Class,34,70,2023-05-08 12:06:40,2023-06-18 05:23:04
G7593,Zhaodong Railway Station,Daqingxi Railway Station,Second Class,27,27,2023-02-26 21:46:12,2023-03-26 21:48:28
G1851,Pingyuandong Railway Station,Yuchengdong Railway Station,First Class,6,195,2023-10-02 20:29:06,2023-10-03 03:29:06
G5353,Pingyuandong Railway Station,Yuchengdong Railway Station,Second Class,4,198,2023-05-05 20:45:14,2023-11-16 19:46:49
G4628,Tongrennan Railway Station,Guidingbei Railway Station,First Class,69,69,2023-03-24 14:29:11,2023-07-17 21:54:46
G5210,Tongrennan Railway Station,Guidingbei Railway Station,Second Class,54,113,2023-12-28 21:09:44,2023-12-29 03:09:44
G9547,Guilinbei Railway Station,Duyundong Railway Station,First Class,93,197,2023-05-30 13:29:55,2023-05-30 22:29:55
G9570,Guilinbei Railway Station,Duyundong Railway Station,Second Class,86,115,2023-03-07 10:43:31,2023-09-12 21:25:55
G8054,Jiangyou Railway Station,Deyang Railway Station,First Class,30,51,2023-06-22 19:50:03,2023-06-23 07:50:03
G8907,Jiangyou Railway Station,Deyang Railway Station,Second Class,22,130,2023-11-29 03:03:43,2023-11-29 04:03:43
G9851,Xinyubei Railway Station,Pingxiangbei Railway Station,First Class,37,53,2023-03-29 13:27:05,2023-03-29 23:27:05
G4819,Xinyubei Railway Station,Pingxiangbei Railway Station,Second Class,32,10,2023-06-01 15:07:32,2023-12-04 23:13:55
G9219,Tielingxi Railway Station,Sipingdong Railway Station,First Class,39,168,2023-04-12 14:20:28,2023-09-29 07:18:18
G4720,Tielingxi Railway Station,Sipingdong Railway Station,Second Class,37,142,2023-10-11 10:16:06,2023-10-11 18:16:06
G5058,Chenzhouxi Railway Station,Hengyangdong Railway Station,First Class,54,92,2023-03-01 15:38:27,2023-08-07 23:50:24
G2330,Chenzhouxi Railway Station,Hengyangdong Railway Station,Second Class,39,172,2023-06-08 01:37:26,2023-06-08 03:37:26
G5885,Weihexi Railway Station,Maoershanxi Railway Station,First Class,26,13,2023-08-09 03:41:17,2023-08-09 04:41:17
G9774,Weihexi Railway Station,Maoershanxi Railway Station,Second Class,21,90,2023-09-28 19:11:06,2023-11-13 14:55:42
G6500,Suzhoudong Railway Station,Chuzhou Railway Station,First Class,65,60,2023-02-10 12:38:57,2023-08-02 04:00:26
G8782,Suzhoudong Railway Station,Chuzhou Railway Station,Second Class,58,28,2023-01-23 11:09:30,2023-02-15 01:30:07
G3971,Duyundong Railway Station,Guiyangdong Railway Station,First Class,42,182,2023-03-12 00:23:03,2023-10-10 06:23:51
G2686,Duyundong Railway Station,Guiyangdong Railway Station,Second Class,33,29,2023-06-27 23:50:49,2023-07-21 19:00:39
G3439,Shaodong Railway Station,Yangqiao Railway Station,First Class,10,128,2023-12-24 06:51:00,2023-12-24 12:51:00
G4052,Shaodong Railway Station,Yangqiao Railway Station,Second Class,9,133,2023-05-27 08:47:04,2023-10-07 16:49:02
G6393,Panjinbei Railway Station,Shenyangbei Railway Station,First Class,52,65,2023-02-08 13:51:40,2023-12-02 19:06:37
G3718,Panjinbei Railway Station,Shenyangbei Railway Station,Second Class,39,27,2023-10-22 14:07:46,2023-10-23 01:07:46
G9762,Nanjingnan Railway Station,Huzhou Railway Station,First Class,67,184,2023-12-28 13:27:12,2023-12-28 20:27:12
G9503,Nanjingnan Railway Station,Huzhou Railway Station,Second Class,48,96,2023-02-04 01:06:16,2023-07-01 15:45:24
G4276,Dagushan Railway Station,Qingdui Railway Station,First Class,10,33,2023-01-04 01:41:27,2023-02-17 01:16:44
G9409,Dagushan Railway Station,Qingdui Railway Station,Second Class,10,1,2023-09-06 15:09:17,2023-09-22 21:27:53
G9773,Gaomibei Railway Station,Qingdaobei Railway Station,First Class,23,90,2023-12-18 04:29:07,2023-12-18 12:29:07
G1679,Gaomibei Railway Station,Qingdaobei Railway Station,Second Class,23,165,2023-05-04 14:07:00,2023-09-13 17:11:35
G3177,Rongchangbei Railway Station,Chengdudong Railway Station,First Class,68,109,2023-09-25 04:53:11,2023-09-25 15:53:11
G8886,Rongchangbei Railway Station,Chengdudong Railway Station,Second Class,63,160,2023-02-16 11:32:01,2023-06-27 22:06:01
G2281,Huainannan Railway Station,Shouxian Railway Station,First Class,7,141,2023-04-29 01:05:44,2023-08-18 17:02:45
G7174,Huainannan Railway Station,Shouxian Railway Station,Second Class,6,136,2023-05-13 16:17:12,2023-11-04 12:17:50
G4485,Beijingxi Railway Station,Zhuozhoudong Railway Station,First Class,49,140,2023-02-14 22:27:53,2023-06-30 07:55:59
G2490,Beijingxi Railway Station,Zhuozhoudong Railway Station,Second Class,42,3,2023-12-25 07:19:22,2023-12-25 11:19:22
G7778,Jiaohexi Railway Station,Jilin Railway Station,First Class,22,40,2023-05-29 21:56:56,2023-08-10 11:36:33
G3788,Jiaohexi Railway Station,Jilin Railway Station,Second Class,18,69,2023-12-07 02:54:54,2023-12-07 03:54:54
G2274,Zhongqingxi Railway Station,Zunyi Railway Station,First Class,76,98,2023-12-28 11:40:20,2023-12-28 22:40:20
G4700,Zhongqingxi Railway Station,Zunyi Railway Station,Second Class,65,158,2023-07-11 09:13:03,2023-07-11 19:13:03
G8761,Guidingbei Railway Station,Zhijiang Railway Station,First Class,111,53,2023-07-28 05:01:46,2023-07-28 12:01:46
G2417,Guidingbei Railway Station,Zhijiang Railway Station,Second Class,90,117,2023-04-06 13:55:41,2023-07-11 17:28:28
G9227,Hebidong Railway Station,Zhengzhoudong Railway Station,First Class,45,139,2023-04-15 00:37:13,2023-08-10 10:26:39
G7257,Hebidong Railway Station,Zhengzhoudong Railway Station,Second Class,36,130,2023-10-13 02:00:23,2023-10-13 05:00:23
G9183,Yabulixi Railway Station,Weihexi Railway Station,First Class,6,130,2023-06-15 19:34:08,2023-06-16 02:34:08
G7011,Yabulixi Railway Station,Weihexi Railway Station,Second Class,5,64,2023-05-11 16:59:33,2023-05-12 01:59:33
G2610,Dangshannan Railway Station,Xiaoxianbei Railway Station,First Class,22,141,2023-10-10 13:03:43,2023-10-10 22:03:43
G6370,Dangshannan Railway Station,Xiaoxianbei Railway Station,Second Class,19,21,2023-09-23 12:00:08,2023-10-10 11:58:49
G2584,Wuyibei Railway Station,Lishui Railway Station,First Class,25,94,2023-06-29 19:45:41,2023-06-30 04:45:41
G1793,Wuyibei Railway Station,Lishui Railway Station,Second Class,20,19,2023-12-14 23:06:20,2023-12-15 01:06:20
G9845,Gaizhouxi Railway Station,Jinzhounan Railway Station,First Class,72,31,2023-09-17 06:25:00,2023-09-17 18:25:00
G5107,Gaizhouxi Railway Station,Jinzhounan Railway Station,Second Class,64,97,2023-05-17 02:35:59,2023-12-12 04:01:35
G4699,Fuzhou Railway Station,Shamen Railway Station,First Class,89,94,2023-02-25 05:05:59,2023-09-10 11:27:31
G6166,Fuzhou Railway Station,Shamen Railway Station,Second Class,80,167,2023-10-18 20:07:21,2023-10-18 22:07:21
G1111,Qingtian Railway Station,Wenzhounan Railway Station,First Class,12,161,2023-10-09 15:49:33,2023-12-12 22:16:44
G2978,Qingtian Railway Station,Wenzhounan Railway Station,Second Class,11,99,2023-05-27 00:40:56,2023-05-27 12:40:56
G3031,Shaodong Railway Station,Shaoyang Railway Station,First Class,10,157,2023-05-01 04:00:07,2023-12-28 09:26:46
G9617,Shaodong Railway Station,Shaoyang Railway Station,Second Class,7,62,2023-08-30 09:54:08,2023-12-11 07:53:39
G4667,Ruichangxi Railway Station,Xinyangdong Railway Station,First Class,137,192,2023-10-10 08:43:01,2023-10-10 19:43:01
G5049,Ruichangxi Railway Station,Xinyangdong Railway Station,Second Class,104,44,2023-07-02 02:49:14,2023-12-21 16:50:00
G8747,Jinhuanan Railway Station,Jinhua Railway Station,First Class,4,108,2023-04-16 20:36:32,2023-04-16 22:36:32
G4375,Jinhuanan Railway Station,Jinhua Railway Station,Second Class,3,58,2023-10-09 20:59:39,2023-10-10 01:59:39
G9073,Zhengzhou Railway Station,Zhengzhoudong Railway Station,First Class,4,192,2023-03-17 09:08:32,2023-03-17 17:08:32
G8614,Zhengzhou Railway Station,Zhengzhoudong Railway Station,Second Class,3,137,2023-10-16 11:55:56,2023-10-16 21:55:56
G3225,Sheyang Railway Station,Funingdong Railway Station,First Class,5,89,2023-10-29 21:46:40,2023-10-29 23:46:40
G6625,Sheyang Railway Station,Funingdong Railway Station,Second Class,4,93,2023-05-16 17:05:14,2023-07-08 00:49:55
G2875,Guidingbei Railway Station,Guiyangdong Railway Station,First Class,17,133,2023-05-14 14:17:00,2023-06-22 19:40:43
G4515,Guidingbei Railway Station,Guiyangdong Railway Station,Second Class,14,185,2023-06-04 01:11:19,2023-11-12 16:14:56
G3770,Fenghua Railway Station,Ninghai Railway Station,First Class,10,85,2023-08-14 23:00:32,2023-09-13 03:53:49
G6832,Fenghua Railway Station,Ninghai Railway Station,Second Class,9,196,2023-06-28 14:49:45,2023-11-22 20:58:56
G6905,Mianyang Railway Station,Deyang Railway Station,First Class,16,200,2023-08-14 06:04:55,2023-12-17 06:32:04
G7847,Mianyang Railway Station,Deyang Railway Station,Second Class,12,88,2023-06-03 20:55:36,2023-06-04 01:55:36
G4124,Jiashannan Railway Station,Jiaxingnan Railway Station,First Class,6,68,2023-12-24 17:47:35,2023-12-24 20:47:35
G9273,Jiashannan Railway Station,Jiaxingnan Railway Station,Second Class,4,55,2023-05-02 19:23:32,2023-10-20 20:52:53
G1507,Jinanxi Railway Station,Jinan Railway Station,First Class,6,117,2023-03-02 05:01:01,2023-07-03 01:58:37
G3335,Jinanxi Railway Station,Jinan Railway Station,Second Class,5,118,2023-01-14 05:46:44,2023-04-05 15:22:42
G6973,Dianjiang Railway Station,Wanzhoubei Railway Station,First Class,38,31,2023-03-02 04:42:30,2023-09-07 22:39:07
G7136,Dianjiang Railway Station,Wanzhoubei Railway Station,Second Class,30,149,2023-12-06 02:11:23,2023-12-06 10:11:23
G7542,Shijiazhuang Railway Station,Gaobeidiandong Railway Station,First Class,64,120,2023-05-05 08:30:54,2023-10-27 08:11:01
G3823,Shijiazhuang Railway Station,Gaobeidiandong Railway Station,Second Class,53,39,2023-11-03 21:55:45,2023-11-22 18:03:00
G4471,Guangzhoubei Railway Station,Guangzhounan Railway Station,First Class,17,19,2023-12-20 19:19:14,2023-12-20 20:19:14
G2190,Guangzhoubei Railway Station,Guangzhounan Railway Station,Second Class,12,64,2023-07-21 12:29:05,2023-10-09 11:48:58
G6851,Longchangbei Railway Station,Jianyangnan Railway Station,First Class,39,73,2023-06-15 14:06:46,2023-12-23 16:41:10
G9226,Longchangbei Railway Station,Jianyangnan Railway Station,Second Class,35,174,2023-09-14 04:33:26,2023-09-14 14:33:26
G8919,Beijingxi Railway Station,Baodingdong Railway Station,First Class,44,146,2023-03-26 15:43:53,2023-04-11 14:35:47
G9190,Beijingxi Railway Station,Baodingdong Railway Station,Second Class,42,157,2023-12-11 10:10:45,2023-12-14 01:42:19
G6564,Minchinan Railway Station,Lingbaoxi Railway Station,First Class,39,118,2023-07-24 01:54:27,2023-09-06 23:28:25
G9615,Minchinan Railway Station,Lingbaoxi Railway Station,Second Class,28,186,2023-05-17 11:32:56,2023-06-26 13:22:45
G6084,Xiangfenxi Railway Station,Linfenxi Railway Station,First Class,11,60,2023-05-03 10:46:20,2023-09-03 12:46:21
G6765,Xiangfenxi Railway Station,Linfenxi Railway Station,Second Class,8,104,2023-02-17 06:25:32,2023-02-17 14:25:32
G2668,Jianouxi Railway Station,Wuyishanbei Railway Station,First Class,31,81,2023-04-25 05:20:17,2023-06-29 16:10:22
G4047,Jianouxi Railway Station,Wuyishanbei Railway Station,Second Class,26,144,2023-05-02 03:51:25,2023-05-02 13:51:25
G1062,Zhengzhoudong Railway Station,Zhengzhouxi Railway Station,First Class,13,69,2023-01-24 18:08:20,2023-09-22 22:51:22
G1789,Zhengzhoudong Railway Station,Zhengzhouxi Railway Station,Second Class,11,190,2023-05-09 14:17:25,2023-10-12 06:45:44
G3874,Hengyangdong Railway Station,Shaoguan Railway Station,First Class,94,123,2023-09-08 22:02:15,2023-09-09 04:02:15
G9753,Hengyangdong Railway Station,Shaoguan Railway Station,Second Class,84,116,2023-11-26 09:23:37,2023-11-26 10:23:37
G1482,Jinshanbei Railway Station,Tongxiang Railway Station,First Class,21,74,2023-02-16 18:55:14,2023-02-16 20:55:14
G1005,Jinshanbei Railway Station,Tongxiang Railway Station,Second Class,17,168,2023-02-13 12:27:35,2023-02-13 16:27:35
G8858,Fenghua Railway Station,Ningbo Railway Station,First Class,12,152,2023-05-10 06:21:42,2023-05-10 07:21:42
G3681,Fenghua Railway Station,Ningbo Railway Station,Second Class,11,188,2023-12-17 02:06:27,2023-12-17 04:06:27
G8648,Gaochengnan Railway Station,Shijiazhuang Railway Station,First Class,14,185,2023-04-27 05:55:14,2023-04-27 13:55:14
G4319,Gaochengnan Railway Station,Shijiazhuang Railway Station,Second Class,11,193,2023-02-04 08:35:41,2023-02-04 15:35:41
G7072,Shijiazhuang Railway Station,Beijingxi Railway Station,First Class,100,188,2023-10-31 04:10:51,2023-10-31 11:10:51
G2908,Shijiazhuang Railway Station,Beijingxi Railway Station,Second Class,78,82,2023-06-16 10:38:40,2023-06-16 22:38:40
G1865,Chenzhouxi Railway Station,Changshanan Railway Station,First Class,119,70,2023-03-13 22:18:38,2023-03-23 14:02:47
G5127,Chenzhouxi Railway Station,Changshanan Railway Station,Second Class,95,119,2023-03-28 10:25:33,2023-03-28 21:25:33
G6700,Linhai Railway Station,Wenling Railway Station,First Class,16,96,2023-01-14 00:32:24,2023-09-01 01:37:52
G1428,Linhai Railway Station,Wenling Railway Station,Second Class,13,68,2023-02-10 14:25:06,2023-10-28 14:06:33
G8824,Yangxin Railway Station,Fenglin Railway Station,First Class,7,22,2023-01-18 23:22:54,2023-04-02 05:32:30
G9016,Yangxin Railway Station,Fenglin Railway Station,Second Class,7,127,2023-09-10 18:16:33,2023-09-11 03:16:33
G3647,Taian Railway Station,Bangbunan Railway Station,First Class,141,135,2023-09-19 10:22:54,2023-11-03 15:37:02
G3869,Taian Railway Station,Bangbunan Railway Station,Second Class,102,186,2023-07-21 23:32:25,2023-11-21 00:43:17
G3546,Jiaozuo Railway Station,Zhengzhou Railway Station,First Class,23,68,2023-08-15 08:03:58,2023-09-22 09:45:17
G9022,Jiaozuo Railway Station,Zhengzhou Railway Station,Second Class,21,46,2023-08-02 01:13:42,2023-08-02 10:13:42
G9242,Fuyangxi Railway Station,Zhengzhoudong Railway Station,First Class,112,64,2023-01-31 09:35:09,2023-12-27 19:13:35
G4876,Fuyangxi Railway Station,Zhengzhoudong Railway Station,Second Class,84,29,2023-01-25 12:53:31,2023-11-30 01:13:17
G8648,Chuzhou Railway Station,Dingyuan Railway Station,First Class,20,8,2023-07-10 05:58:33,2023-09-06 00:13:05
G1092,Chuzhou Railway Station,Dingyuan Railway Station,Second Class,18,138,2023-06-25 22:07:50,2023-06-26 02:07:50
G6299,Fuqing Railway Station,Futian Railway Station,First Class,18,15,2023-07-27 11:35:50,2023-09-07 19:17:01
G7637,Fuqing Railway Station,Futian Railway Station,Second Class,13,35,2023-08-22 09:34:30,2023-09-17 07:32:56
G2022,Qufudong Railway Station,Suzhoudong Railway Station,First Class,77,150,2023-01-24 22:45:30,2023-05-21 21:49:47
G5913,Qufudong Railway Station,Suzhoudong Railway Station,Second Class,64,103,2023-04-10 07:40:44,2023-04-16 01:55:30
G6060,Zhuzhouxi Railway Station,Chenzhouxi Railway Station,First Class,100,159,2023-02-23 10:55:45,2023-12-23 01:03:53
G7748,Zhuzhouxi Railway Station,Chenzhouxi Railway Station,Second Class,74,166,2023-04-16 10:30:51,2023-04-16 20:30:51
G1637,Zaozhuang Railway Station,Qufudong Railway Station,First Class,28,183,2023-08-20 13:29:17,2023-08-20 17:29:17
G7124,Zaozhuang Railway Station,Qufudong Railway Station,Second Class,24,73,2023-08-18 17:25:09,2023-10-13 18:54:03
G3759,Jiangningxi Railway Station,Nanjingnan Railway Station,First Class,3,35,2023-03-21 03:57:37,2023-07-21 16:19:48
G6420,Jiangningxi Railway Station,Nanjingnan Railway Station,Second Class,3,102,2023-02-26 07:42:47,2023-12-10 20:37:21
G2564,Ninghai Railway Station,Yandangshan Railway Station,First Class,45,83,2023-05-05 03:53:31,2023-05-05 04:53:31
G4141,Ninghai Railway Station,Yandangshan Railway Station,Second Class,32,123,2023-01-11 02:26:31,2023-07-15 16:12:13
G7366,Liaozhong Railway Station,Jinzhounan Railway Station,First Class,54,197,2023-07-07 22:27:18,2023-07-12 07:16:00
G1431,Liaozhong Railway Station,Jinzhounan Railway Station,Second Class,40,199,2023-03-12 13:28:31,2023-10-10 05:30:19
G6477,Jieyang Railway Station,Jieyangjichang Railway Station,First Class,6,61,2023-02-14 19:10:31,2023-05-04 17:54:40
G3945,Jieyang Railway Station,Jieyangjichang Railway Station,Second Class,5,83,2023-11-22 14:40:51,2023-11-23 01:40:51
G7181,Huangshanbei Railway Station,Jingxian Railway Station,First Class,37,195,2023-05-22 21:12:17,2023-07-16 07:14:57
G3147,Huangshanbei Railway Station,Jingxian Railway Station,Second Class,30,77,2023-09-09 18:08:28,2023-09-10 06:08:28
G7850,Zhongqingxi Railway Station,Qijiangdong Railway Station,First Class,22,87,2023-11-30 04:20:10,2023-11-30 09:20:10
G2492,Zhongqingxi Railway Station,Qijiangdong Railway Station,Second Class,16,116,2023-09-12 20:07:24,2023-09-13 05:07:24
G1681,Jiaozhoubei Railway Station,Gaomibei Railway Station,First Class,8,107,2023-03-05 16:54:23,2023-08-25 20:43:46
G2928,Jiaozhoubei Railway Station,Gaomibei Railway Station,Second Class,7,176,2023-01-01 12:32:26,2023-07-10 16:07:42
G7233,Xindudong Railway Station,Mianyang Railway Station,First Class,28,155,2023-12-20 12:10:14,2023-12-20 21:10:14
G3081,Xindudong Railway Station,Mianyang Railway Station,Second Class,25,157,2023-09-17 13:26:53,2023-09-17 22:26:53
G7075,Guiyangbei Railway Station,Zunyi Railway Station,First Class,41,134,2023-02-04 02:40:11,2023-02-07 23:22:08
G2722,Guiyangbei Railway Station,Zunyi Railway Station,Second Class,32,5,2023-04-01 04:19:35,2023-11-13 13:01:02
G9303,Xiagezhuang Railway Station,Gaomibei Railway Station,First Class,29,44,2023-11-26 06:49:26,2023-12-27 09:51:33
G7597,Xiagezhuang Railway Station,Gaomibei Railway Station,Second Class,26,196,2023-05-10 19:10:07,2023-10-08 12:05:24
G3188,Lushan Railway Station,Nanchangxi Railway Station,First Class,155,163,2023-03-02 05:25:24,2023-07-04 15:55:10
G2008,Lushan Railway Station,Nanchangxi Railway Station,Second Class,133,56,2023-08-14 11:28:37,2023-08-14 22:28:37
G9865,Jimobei Railway Station,Weifangbei Railway Station,First Class,38,111,2023-07-10 05:36:07,2023-07-10 15:36:07
G7920,Jimobei Railway Station,Weifangbei Railway Station,Second Class,33,39,2023-07-01 14:59:34,2023-09-06 11:14:19
G1948,Shanwei Railway Station,Puning Railway Station,First Class,34,175,2023-12-27 00:37:02,2023-12-27 08:37:02
G7789,Shanwei Railway Station,Puning Railway Station,Second Class,24,88,2023-04-22 19:04:30,2023-04-22 22:04:30
G9430,Zhongqingxi Railway Station,Guiyangbei Railway Station,First Class,121,72,2023-11-11 22:46:52,2023-11-12 07:46:52
G9591,Zhongqingxi Railway Station,Guiyangbei Railway Station,Second Class,101,198,2023-11-28 11:36:55,2023-11-28 12:36:55
